ID, 1950565767
TEAM_TAG_RADIANT, Secret
TEAM_TAG_DIRE, OG
WINNER, dire
PLAYER, 0, Puppey, 76561198047544485, npc_dota_hero_dazzle, 2
PLAYER, 1, MISERY, 76561198047648307, npc_dota_hero_slardar, 2
PLAYER, 2, EternaLEnVy, 76561198003541947, npc_dota_hero_juggernaut, 2
PLAYER, 3, Secret.w33.haa, 76561198046966189, npc_dota_hero_alchemist, 2
PLAYER, 4, pieliedie, 76561197967187728, npc_dota_hero_bane, 2
PLAYER, 5, Fly, 76561198054420884, npc_dota_hero_lich, 3
PLAYER, 6, Cr1t-, 76561197986172872, npc_dota_hero_rubick, 3
PLAYER, 7, Mamacita, 76561198065514372, npc_dota_hero_nevermore, 3
PLAYER, 8, Moon, 76561197998894475, npc_dota_hero_doom_bringer, 3
PLAYER, 9, N0tail, 76561197979938082, npc_dota_hero_brewmaster, 3
